Id,SalePrice
2735,129172.76542440728
2736,134369.74968409844
2737,123082.88148515971
2738,136644.63542615005
2739,158003.64316276822
2740,136478.692888827
2741,139809.12601133523
2742,154168.67929047556
2743,147433.31270506707
2744,158966.8821946712
2745,142048.5325296287
2746,135457.1211833533
2747,142051.25315160435
2748,125192.45215903081
2749,132274.703300549
2750,128706.45089077535
2751,133460.07261254522
2752,199883.95154872187
2753,157220.7971905527
2754,218546.86963624382
2755,136753.42969559354
2756,102311.28090636981
2757,69051.78955431624
2758,90047.0300531864
2759,160684.69531090342
2760,120101.04539917293
2761,139936.35261970304
2762,139897.62780065916
2763,193401.807634057
2764,154433.27259829058
2765,288112.91832307645
2766,127951.68416317871
2767,88950.36435739223
2768,128441.84756743815
2769,128726.5186278908
2770,146709.0018050266
2771,114061.78372576073
2772,109136.40015713254
2773,160777.3638680428
2774,136058.5824129502
2775,122299.19693040045
2776,137533.62268237586
2777,141958.40040609776
2778,114122.04763202801
2779,114684.8113917738
2780,94117.77362425633
2781,95118.64431332824
2782,96428.35692765727
2783,99716.38667079037
2784,124437.19111109333
2785,134167.97388267398
2786,67308.50711683433
2787,118291.34243160365
2788,73921.399262809
2789,188193.4542724196
2790,97159.74668906657
2791,113377.80398174022
2792,57442.698450288095
2793,146202.45658865687
2794,93571.4906291344
2795,121029.70859209294
2796,98757.8498258974
2797,188241.7575579422
2798,106624.1002457674
2799,117359.10947708566
2800,69363.28138433145
2801,110127.16521884412
2802,129293.5692448805
2803,162503.1229652279
2804,132107.8111649449
2805,98668.00631548661
2806,80807.55204902218
2807,159596.2243072531
2808,146963.38522223098
2809,130924.61092725789
2810,127524.65883285375
2811,158974.31628509934
2812,164308.7815134482
2813,156876.6503298148
2814,157608.81634819062
2815,103006.24550262497
2816,233768.10148553408
2817,153958.1111217835
2818,131463.4604382735
2819,170337.59795218662
2820,132445.98956294154
2821,110712.08846838625
2822,189202.42861527743
2823,295158.9314564553
2824,177591.15856455296
2825,148194.9868094184
2826,129317.71833134077
2827,135215.9897480273
2828,211226.54799645516
2829,214665.06917182796
2830,222130.98890447797
2831,182221.94422177813
2832,230295.79758574592
2833,285169.9428439669
2834,214359.32131853834
2835,224657.43130456933
2836,194759.4505390372
2837,160232.053778864
2838,151321.28156094684
2839,178066.73677864004
2840,199177.64423633926
2841,202616.70141269336
2842,232392.09939800118
2843,149425.28042763198
2844,167478.84388547335
2845,128378.30993980009
2846,209740.83611160406
2847,202619.63067545785
2848,205766.12882575064
2849,201065.8645043996
2850,285837.56366703426
2851,219291.9357544393
2852,229590.36527152348
2853,235327.6426570053
2854,140865.01554427098
2855,205441.39729716524
2856,199406.54127931836
2857,192423.6976583433
2858,206444.66969925983
2859,117333.78904148361
2860,123785.569175839
2861,121427.79993135533
2862,192151.35028972192
2863,127237.22034193331
2864,239878.74228260544
2865,140527.99297593243
2866,144632.3120964769
2867,96555.89527762018
2868,101477.60027072651
2869,106628.33006241392
2870,123280.41085041864
2871,86468.33314969797
2872,50348.15055046882
2873,100307.74729265465
2874,130656.46015736055
2875,115473.35300615455
2876,167483.582094053
2877,141208.89340645715
2878,166112.69961693598
2879,131050.2876527854
2880,104773.11542683151
2881,152751.58157244112
2882,165775.1375488391
2883,187515.8570027842
2884,194426.5389138158
2885,186937.73261455892
2886,222009.60038615303
2887,99806.47492433578
2888,137449.4181523739
2889,58149.50911811318
2890,83544.55612161366
2891,135367.90812942054
2892,53558.852887685745
2893,85857.28178628112
2894,56446.3022871617
2895,304497.1116060094
2896,270448.7484559629
2897,200361.868709355
2898,154076.5419301438
2899,210779.30372297319
2900,157672.68168113922
2901,199514.21285968937
2902,188657.01034385033
2903,321106.8150231944
2904,336434.5371809608
2905,83352.51883008436
2906,202893.87465331846
2907,111202.14046985183
2908,136117.08516227113
2909,152787.40511947326
2910,84599.00695415313
2911,87478.08897989312
2912,148500.7320566097
2913,89823.02082895288
2914,79279.82699614343
2915,85661.83436671457
2916,89665.29272867816
2917,150612.98020580327
2918,121132.37192336112
2919,230497.55663215005
